Timestamp;Delivery;Return;BackProduction
00:00:00;;39,0;
01:00:00;;38,0;
02:00:00;;40,0;
03:00:00;;40,0;
04:00:00;;40,0;
05:00:00;;39,0;
06:00:00;;48,0;
07:00:00;;85,0;
08:00:00;;102,0;
09:00:00;;103,0;
10:00:00;;101,0;
11:00:00;;101,0;
12:00:00;;100,0;
13:00:00;;101,0;
14:00:00;;101,0;
15:00:00;;100,0;
16:00:00;;101,0;
17:00:00;;100,0;
18:00:00;;101,0;
19:00:00;;100,0;
20:00:00;;101,0;
21:00:00;;102,0;
22:00:00;;101,0;
23:00:00;;55,0;
00:00:00;;41,0;
01:00:00;;39,0;
02:00:00;;39,0;
03:00:00;;40,0;
04:00:00;;40,0;
05:00:00;;39,0;
06:00:00;;45,0;
07:00:00;;92,0;
08:00:00;;128,0;
09:00:00;;135,0;
10:00:00;;138,0;
11:00:00;;139,0;
12:00:00;;160,0;
13:00:00;;163,0;
14:00:00;;170,0;
15:00:00;;167,0;
16:00:00;;156,0;
17:00:00;;146,0;
18:00:00;;103,0;
19:00:00;;101,0;
20:00:00;;100,0;
21:00:00;;102,0;
22:00:00;;101,0;
23:00:00;;56,0;
00:00:00;;39,0;
01:00:00;;38,0;
02:00:00;;40,0;
03:00:00;;39,0;
04:00:00;;38,0;
05:00:00;;40,0;
06:00:00;;40,0;
07:00:00;;106,0;
08:00:00;;128,0;
09:00:00;;158,0;
10:00:00;;160,0;
11:00:00;;169,0;
12:00:00;;179,0;
13:00:00;;178,0;
14:00:00;;163,0;
15:00:00;;160,0;
16:00:00;;160,0;
17:00:00;;149,0;
18:00:00;;104,0;
19:00:00;;104,0;
20:00:00;;102,0;
21:00:00;;104,0;
22:00:00;;103,0;
23:00:00;;57,0;
00:00:00;;41,0;
01:00:00;;40,0;
02:00:00;;41,0;
03:00:00;;42,0;
04:00:00;;38,0;
05:00:00;;37,0;
06:00:00;;38,0;
07:00:00;;93,0;
08:00:00;;127,0;
09:00:00;;132,0;
10:00:00;;162,0;
11:00:00;;165,0;
12:00:00;;162,0;
13:00:00;;167,0;
14:00:00;;169,0;
15:00:00;;172,0;
16:00:00;;170,0;
17:00:00;;159,0;
18:00:00;;98,0;
19:00:00;;101,0;
20:00:00;;99,0;
21:00:00;;100,0;
22:00:00;;99,0;
23:00:00;;55,0;
00:00:00;;40,0;
01:00:00;;38,0;
02:00:00;;38,0;
03:00:00;;39,0;
04:00:00;;37,0;
05:00:00;;37,0;
06:00:00;;39,0;
07:00:00;;98,0;
08:00:00;;127,0;
09:00:00;;136,0;
10:00:00;;151,0;
11:00:00;;157,0;
12:00:00;;160,0;
13:00:00;;167,0;
14:00:00;;169,0;
15:00:00;;165,0;
16:00:00;;158,0;
17:00:00;;153,0;
18:00:00;;102,0;
19:00:00;;100,0;
20:00:00;;100,0;
21:00:00;;100,0;
22:00:00;;100,0;
23:00:00;;56,0;
00:00:00;;41,0;
01:00:00;;41,0;
02:00:00;;39,0;
03:00:00;;41,0;
04:00:00;;40,0;
05:00:00;;39,0;
06:00:00;;41,0;
07:00:00;;41,0;
08:00:00;;100,0;
09:00:00;;162,0;
10:00:00;;181,0;
11:00:00;;182,0;
12:00:00;;193,0;
13:00:00;;199,0;
14:00:00;;200,0;
15:00:00;;187,0;
16:00:00;;184,0;
17:00:00;;166,0;
18:00:00;;56,0;
19:00:00;;37,0;
20:00:00;;38,0;
21:00:00;;39,0;
22:00:00;;39,0;
23:00:00;;38,0;
00:00:00;;39,0;
01:00:00;;38,0;
02:00:00;;37,0;
03:00:00;;39,0;
04:00:00;;47,0;
05:00:00;;53,0;
06:00:00;;50,0;
07:00:00;;51,0;
08:00:00;;90,0;
09:00:00;;156,0;
